79.70186774496361,79.9535588957644,79.82449837237316,79.9461596509184,79.80096181782494,79.77719138854007,79.6758537304795,79.88300685326206,79.75632053377488,79.80021928084611
79.6902033085478,79.9535588957644,79.84193734926143,79.9461596509184,79.78432911798645,79.80161856228526,79.63729662156203,79.88300685326206,79.7318879175112,79.80145688153483
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
79.9538563530159,79.98698268284441,79.98925315191254,79.99721608374941,79.97094832286413,79.98129391975118,79.92563577103925,79.99749846388075,79.95741190483234,79.9857781656924
-6.0062105824317396,0.830058200666997,-96.63597968235909,1.6976705769094167,-96.40115165286821,-93.04657561934664,-39.2118989777347,-98.8540963000801,-98.78066671203128,-91.72471369386174
-64.26707361684878,-28.83763397492924,-98.87008418160767,-27.949432611157235,-98.78745545144214,-98.82331079110617,-42.047040700834835,-98.8540963000801,-98.78066671203128,-98.80923897971785
-99.54729031012599,-99.07103113027443,-98.87008418160767,-27.949432611157235,-98.78745545144214,-98.82331079110617,-99.7426344176633,-98.8540963000801,-98.78066671203128,-98.80923897971785
-99.54729031012599,-99.07103113027443,-95.71511011606862,-99.14184256751017,-95.41760535653415,-95.56703200629532,-99.7426344176633,-95.66992066515972,-95.41022725169503,-95.48071271856655
-99.54729031012599,-99.07103113027443,-95.71511011606862,-99.14184256751017,-95.41760535653415,-95.56703200629532,-99.7426344176633,-95.66992066515972,-95.41022725169503,-95.48071271856655
-99.54729031012599,-99.07103113027443,-95.67490949134533,-25.33653849719007,-95.37284023294518,-95.52400539898356,-42.32125646341666,-95.62508768890451,-95.36511402357583,-95.43510711996916
-62.96726864283386,-26.080273276565787,-95.67335539872145,-25.2948537494371,-95.39145772608144,-95.50280884595469,-41.53514613720737,-96.60820337618935,-96.39609735148086,-96.45211624665798
-63.36605211717681,-26.080273276565787,-95.59963806978315,-25.2948537494371,-95.28747291822874,-96.52770340716238,-41.53514613720737,-95.54496020152553,-95.28019828796565,-95.35094226684468
-63.36280320680978,-26.066215319111063,-95.59963806978315,-26.108992295904542,-95.28747291822874,-95.44042678068168,-42.047894027932394,-95.54496020152553,-95.28019828796565,-95.35094226684468
-62.90749076046615,-26.092803254124718,-95.59722961209175,-25.19082185018724,-96.43952005616244,-95.39423779734302,-41.49715306554005,-96.63689641157518,-96.42489688581978,-95.2868155488401
-62.908140542539556,-26.039447786072255,-95.6140385666986,-25.18482604236993,-95.22332031862535,-95.45077540663895,-41.505261849316945,-95.48267936315067,-95.29652669254783,-95.2868155488401
-62.941872856829264,-25.982272550385535,-95.6140385666986,-25.202891579145074,-95.30162778232884,-95.45077540663895,-41.49900293016814,-95.56028983703145,-95.29652669254783,-95.36841777421148
-62.941872856829264,-26.00401056477297,-95.6140385666986,-25.189566036122436,-95.30162778232884,-95.45077540663895,-41.497362555726724,-95.56028983703145,-95.29652669254783,-95.36841777421148
-62.941872856829264,-25.976906478517325,-95.6140385666986,-25.173644852463703,-95.30162778232884,-95.45077540663895,-41.497362555726724,-95.48267936315067,-95.29652669254783,-95.29511707897534
-62.91725368825346,-25.993724123571944,-95.61749582572767,-25.16806971743914,-95.24598756713391,-95.39908434124087,-41.50427461073693,-95.56378465593329,-95.30048954352358,-95.309438536839
-62.9515801052735,-25.993724123571944,-95.56249034217599,-25.192460907744085,-95.24598756713391,-95.39908434124087,-41.50427461073693,-95.50371222251071,-95.23793800646094,-95.309438536839
-62.91725368825346,-25.993724123571944,-95.5455389901562,-25.192460907744085,-95.24598756713391,-95.39908434124087,-41.50427461073693,-95.50371222251071,-95.23793800646094,-95.309438536839
-62.91725368825346,-25.993724123571944,-95.56249034217599,-25.207659950003276,-95.24598756713391,-95.39908434124087,-41.50427461073693,-95.50371222251071,-95.23793800646094,-95.309438536839
-62.92425308879459,-25.039198878262347,-95.56249034217599,-25.207659950003276,-95.31200691501128,-95.46534339030609,-41.50845537931992,-95.56688825491321,-95.31003634515469,-95.32652488668799
-62.936253331160266,-25.006858925373553,-95.62513140319747,-25.207659950003276,-95.32199175325204,-95.47676895243798,-41.51678849109217,-95.58073438683968,-95.32988663604665,-95.3609696593349
-62.465165934867414,-26.007691138978625,-95.62513140319747,-25.207659950003276,-95.32199175325204,-95.46798300811935,-39.789355297365866,-95.5735535022986,-92.94643904379821,-54.490144619103276
-60.1339803544476,-25.99568516920134,-95.62513140319747,-17.565814926660206,-95.32199175325204,-95.47676895243798,-40.66221503833463,-95.58073438683968,-95.3354509373026,-95.36964032798856
-62.915874744820144,-25.99568516920134,-95.55824312902445,-23.30027356716125,-95.24192570580581,-95.39483316086411,-41.50383393281237,-95.50049192482618,-95.23252535608759,-95.30571126213289
-62.915874744820144,-26.098432471293275,-94.51818352352875,-24.247714641423144,-95.29845559749945,-95.39483316086411,-41.50383393281237,-95.54940233442,-95.28765857858782,-95.30571126213289
-62.92587042882042,-26.1018076745498,-95.55418260357469,-24.264194416710932,-95.23688894007232,-95.39103576365892,-41.51124707595049,-95.49496283205104,-95.2305309985813,-95.29680502552935
